"Area","MTU","Solar  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|ES","07.07.2020 10:00 - 07.07.2020 11:00 (CET/CEST)","6754","0","4202"
"BZN|ES","07.07.2020 11:00 - 07.07.2020 12:00 (CET/CEST)","7916","0","3445"
"BZN|ES","07.07.2020 12:00 - 07.07.2020 13:00 (CET/CEST)","8520","0","2945"
"BZN|ES","07.07.2020 13:00 - 07.07.2020 14:00 (CET/CEST)","8716","0","2801"
"BZN|ES","07.07.2020 14:00 - 07.07.2020 15:00 (CET/CEST)","8744","0","2875"
"BZN|ES","07.07.2020 15:00 - 07.07.2020 16:00 (CET/CEST)","8578","0","3012"
"BZN|ES","07.07.2020 16:00 - 07.07.2020 17:00 (CET/CEST)","8145","0","3231"
"BZN|ES","07.07.2020 17:00 - 07.07.2020 18:00 (CET/CEST)","7295","0","3465"
"BZN|ES","07.07.2020 18:00 - 07.07.2020 19:00 (CET/CEST)","6091","0","3608"
"BZN|ES","07.07.2020 19:00 - 07.07.2020 20:00 (CET/CEST)","4210","0","3768"
"BZN|ES","07.07.2020 20:00 - 07.07.2020 21:00 (CET/CEST)","2021","0","3917"
"BZN|ES","07.07.2020 21:00 - 07.07.2020 22:00 (CET/CEST)","746","0","4280"
"BZN|ES","07.07.2020 22:00 - 07.07.2020 23:00 (CET/CEST)","496","0","4963"
"BZN|ES","07.07.2020 23:00 - 08.07.2020 00:00 (CET/CEST)","342","0","5289"
"BZN|ES","08.07.2020 00:00 - 08.07.2020 01:00 (CET/CEST)","292","0","5116"
"BZN|ES","08.07.2020 01:00 - 08.07.2020 02:00 (CET/CEST)","236","0","4889"
"BZN|ES","08.07.2020 02:00 - 08.07.2020 03:00 (CET/CEST)","187","0","4682"
"BZN|ES","08.07.2020 03:00 - 08.07.2020 04:00 (CET/CEST)","133","0","4666"
"BZN|ES","08.07.2020 04:00 - 08.07.2020 05:00 (CET/CEST)","105","0","4773"
"BZN|ES","08.07.2020 05:00 - 08.07.2020 06:00 (CET/CEST)","68","0","4872"
"BZN|ES","08.07.2020 06:00 - 08.07.2020 07:00 (CET/CEST)","54","0","5191"
"BZN|ES","08.07.2020 07:00 - 08.07.2020 08:00 (CET/CEST)","339","0","5509"
"BZN|ES","08.07.2020 08:00 - 08.07.2020 09:00 (CET/CEST)","1426","0","5257"
"BZN|ES","08.07.2020 09:00 - 08.07.2020 10:00 (CET/CEST)","3059","0","5216"
"BZN|ES","08.07.2020 10:00 - 08.07.2020 11:00 (CET/CEST)","4499","0","5403"
"BZN|ES","08.07.2020 11:00 - 08.07.2020 12:00 (CET/CEST)","5789","0","5142"
"BZN|ES","08.07.2020 12:00 - 08.07.2020 13:00 (CET/CEST)","6479","0","4951"
"BZN|ES","08.07.2020 13:00 - 08.07.2020 14:00 (CET/CEST)","6973","0","5483"
"BZN|ES","08.07.2020 14:00 - 08.07.2020 15:00 (CET/CEST)","6794","0","5638"
"BZN|ES","08.07.2020 15:00 - 08.07.2020 16:00 (CET/CEST)","6871","0","5861"
"BZN|ES","08.07.2020 16:00 - 08.07.2020 17:00 (CET/CEST)","6440","0","6324"
"BZN|ES","08.07.2020 17:00 - 08.07.2020 18:00 (CET/CEST)","5233","0","7565"
"BZN|ES","08.07.2020 18:00 - 08.07.2020 19:00 (CET/CEST)","4273","0","9311"
"BZN|ES","08.07.2020 19:00 - 08.07.2020 20:00 (CET/CEST)","3289","0","10667"
"BZN|ES","08.07.2020 20:00 - 08.07.2020 21:00 (CET/CEST)","1969","0","9292"
"BZN|ES","08.07.2020 21:00 - 08.07.2020 22:00 (CET/CEST)","894","0","8757"
"BZN|ES","08.07.2020 22:00 - 08.07.2020 23:00 (CET/CEST)","606","0","8834"
"BZN|ES","08.07.2020 23:00 - 09.07.2020 00:00 (CET/CEST)","453","0","8753"
"BZN|ES","09.07.2020 00:00 - 09.07.2020 01:00 (CET/CEST)","423","0","8242"
"BZN|ES","09.07.2020 01:00 - 09.07.2020 02:00 (CET/CEST)","349","0","6983"
"BZN|ES","09.07.2020 02:00 - 09.07.2020 03:00 (CET/CEST)","335","0","5937"
"BZN|ES","09.07.2020 03:00 - 09.07.2020 04:00 (CET/CEST)","316","0","5313"
"BZN|ES","09.07.2020 04:00 - 09.07.2020 05:00 (CET/CEST)","247","0","5367"
"BZN|ES","09.07.2020 05:00 - 09.07.2020 06:00 (CET/CEST)","168","0","4749"
"BZN|ES","09.07.2020 06:00 - 09.07.2020 07:00 (CET/CEST)","102","0","3805"
"BZN|ES","09.07.2020 07:00 - 09.07.2020 08:00 (CET/CEST)","339","0","3020"
"BZN|ES","09.07.2020 08:00 - 09.07.2020 09:00 (CET/CEST)","1817","0","2517"
"BZN|ES","09.07.2020 09:00 - 09.07.2020 10:00 (CET/CEST)","4024","0","1988"
"BZN|ES","09.07.2020 10:00 - 09.07.2020 11:00 (CET/CEST)","6170","0","1506"
"BZN|ES","09.07.2020 11:00 - 09.07.2020 12:00 (CET/CEST)","7329","0","1318"
"BZN|ES","09.07.2020 12:00 - 09.07.2020 13:00 (CET/CEST)","7973","0","1398"
"BZN|ES","09.07.2020 13:00 - 09.07.2020 14:00 (CET/CEST)","8092","0","1531"
"BZN|ES","09.07.2020 14:00 - 09.07.2020 15:00 (CET/CEST)","8361","0","1980"
"BZN|ES","09.07.2020 15:00 - 09.07.2020 16:00 (CET/CEST)","8032","0","2756"
"BZN|ES","09.07.2020 16:00 - 09.07.2020 17:00 (CET/CEST)","7244","0","3514"
"BZN|ES","09.07.2020 17:00 - 09.07.2020 18:00 (CET/CEST)","6845","0","4204"
"BZN|ES","09.07.2020 18:00 - 09.07.2020 19:00 (CET/CEST)","5997","0","5709"
"BZN|ES","09.07.2020 19:00 - 09.07.2020 20:00 (CET/CEST)","4613","0","5709"
"BZN|ES","09.07.2020 20:00 - 09.07.2020 21:00 (CET/CEST)","2478","0","4842"
"BZN|ES","09.07.2020 21:00 - 09.07.2020 22:00 (CET/CEST)","898","0","5002"
"BZN|ES","09.07.2020 22:00 - 09.07.2020 23:00 (CET/CEST)","633","0","5496"
"BZN|ES","09.07.2020 23:00 - 10.07.2020 00:00 (CET/CEST)","622","0","5140"
"BZN|ES","10.07.2020 00:00 - 10.07.2020 01:00 (CET/CEST)","634","0","4240"
"BZN|ES","10.07.2020 01:00 - 10.07.2020 02:00 (CET/CEST)","593","0","3685"
"BZN|ES","10.07.2020 02:00 - 10.07.2020 03:00 (CET/CEST)","525","0","3762"
"BZN|ES","10.07.2020 03:00 - 10.07.2020 04:00 (CET/CEST)","478","0","3943"
"BZN|ES","10.07.2020 04:00 - 10.07.2020 05:00 (CET/CEST)","429","0","3985"
"BZN|ES","10.07.2020 05:00 - 10.07.2020 06:00 (CET/CEST)","370","0","4078"
"BZN|ES","10.07.2020 06:00 - 10.07.2020 07:00 (CET/CEST)","317","0","4234"
"BZN|ES","10.07.2020 07:00 - 10.07.2020 08:00 (CET/CEST)","514","0","4221"
"BZN|ES","10.07.2020 08:00 - 10.07.2020 09:00 (CET/CEST)","2117","0","3962"
"BZN|ES","10.07.2020 09:00 - 10.07.2020 10:00 (CET/CEST)","4767","0","3738"
"BZN|ES","10.07.2020 10:00 - 10.07.2020 11:00 (CET/CEST)","6979","0","3506"
"BZN|ES","10.07.2020 11:00 - 10.07.2020 12:00 (CET/CEST)","8000","0","3508"
"BZN|ES","10.07.2020 12:00 - 10.07.2020 13:00 (CET/CEST)","8637","0","3482"
"BZN|ES","10.07.2020 13:00 - 10.07.2020 14:00 (CET/CEST)","8916","0","3670"
"BZN|ES","10.07.2020 14:00 - 10.07.2020 15:00 (CET/CEST)","8932","0","4194"
"BZN|ES","10.07.2020 15:00 - 10.07.2020 16:00 (CET/CEST)","8730","0","4629"
"BZN|ES","10.07.2020 16:00 - 10.07.2020 17:00 (CET/CEST)","8268","0","5384"
"BZN|ES","10.07.2020 17:00 - 10.07.2020 18:00 (CET/CEST)","7334","0","6091"
"BZN|ES","10.07.2020 18:00 - 10.07.2020 19:00 (CET/CEST)","6358","0","7222"
"BZN|ES","10.07.2020 19:00 - 10.07.2020 20:00 (CET/CEST)","4817","0","8244"
"BZN|ES","10.07.2020 20:00 - 10.07.2020 21:00 (CET/CEST)","2573","0","8802"
"BZN|ES","10.07.2020 21:00 - 10.07.2020 22:00 (CET/CEST)","1099","0","9350"
"BZN|ES","10.07.2020 22:00 - 10.07.2020 23:00 (CET/CEST)","776","0","9896"
"BZN|ES","10.07.2020 23:00 - 11.07.2020 00:00 (CET/CEST)","699","0","10223"
"BZN|ES","11.07.2020 00:00 - 11.07.2020 01:00 (CET/CEST)","697","0","10319"
"BZN|ES","11.07.2020 01:00 - 11.07.2020 02:00 (CET/CEST)","696","0","10315"
"BZN|ES","11.07.2020 02:00 - 11.07.2020 03:00 (CET/CEST)","679","0","10086"
"BZN|ES","11.07.2020 03:00 - 11.07.2020 04:00 (CET/CEST)","625","0","10050"
"BZN|ES","11.07.2020 04:00 - 11.07.2020 05:00 (CET/CEST)","538","0","10107"
"BZN|ES","11.07.2020 05:00 - 11.07.2020 06:00 (CET/CEST)","413","0","9945"
"BZN|ES","11.07.2020 06:00 - 11.07.2020 07:00 (CET/CEST)","212","0","9743"
"BZN|ES","11.07.2020 07:00 - 11.07.2020 08:00 (CET/CEST)","466","0","9466"
"BZN|ES","11.07.2020 08:00 - 11.07.2020 09:00 (CET/CEST)","2152","0","9017"
"BZN|ES","11.07.2020 09:00 - 11.07.2020 10:00 (CET/CEST)","4850","0","8491"
"BZN|ES","11.07.2020 10:00 - 11.07.2020 11:00 (CET/CEST)","7109","0","8032"
"BZN|ES","11.07.2020 11:00 - 11.07.2020 12:00 (CET/CEST)","8075","0","7583"
"BZN|ES","11.07.2020 12:00 - 11.07.2020 13:00 (CET/CEST)","8634","0","7299"
"BZN|ES","11.07.2020 13:00 - 11.07.2020 14:00 (CET/CEST)","8795","0","7231"
"BZN|ES","11.07.2020 14:00 - 11.07.2020 15:00 (CET/CEST)","8685","0","7294"
"BZN|ES","11.07.2020 15:00 - 11.07.2020 16:00 (CET/CEST)","8483","0","7219"
"BZN|ES","11.07.2020 16:00 - 11.07.2020 17:00 (CET/CEST)","8006","0","7227"
"BZN|ES","11.07.2020 17:00 - 11.07.2020 18:00 (CET/CEST)","7167","0","7502"
"BZN|ES","11.07.2020 18:00 - 11.07.2020 19:00 (CET/CEST)","5735","0","8175"
"BZN|ES","11.07.2020 19:00 - 11.07.2020 20:00 (CET/CEST)","3790","0","8889"
"BZN|ES","11.07.2020 20:00 - 11.07.2020 21:00 (CET/CEST)","1754","0","9445"
"BZN|ES","11.07.2020 21:00 - 11.07.2020 22:00 (CET/CEST)","757","0","9752"
"BZN|ES","11.07.2020 22:00 - 11.07.2020 23:00 (CET/CEST)","640","0","9895"
"BZN|ES","11.07.2020 23:00 - 12.07.2020 00:00 (CET/CEST)","576","0","10232"
"BZN|ES","12.07.2020 00:00 - 12.07.2020 01:00 (CET/CEST)","545","0","10167"
"BZN|ES","12.07.2020 01:00 - 12.07.2020 02:00 (CET/CEST)","512","0","9541"
"BZN|ES","12.07.2020 02:00 - 12.07.2020 03:00 (CET/CEST)","455","0","8891"
"BZN|ES","12.07.2020 03:00 - 12.07.2020 04:00 (CET/CEST)","328","0","7803"
"BZN|ES","12.07.2020 04:00 - 12.07.2020 05:00 (CET/CEST)","244","0","7576"
"BZN|ES","12.07.2020 05:00 - 12.07.2020 06:00 (CET/CEST)","111","0","7250"
"BZN|ES","12.07.2020 06:00 - 12.07.2020 07:00 (CET/CEST)","83","0","7821"
"BZN|ES","12.07.2020 07:00 - 12.07.2020 08:00 (CET/CEST)","307","0","7816"
"BZN|ES","12.07.2020 08:00 - 12.07.2020 09:00 (CET/CEST)","1302","0","6938"
"BZN|ES","12.07.2020 09:00 - 12.07.2020 10:00 (CET/CEST)","3372","0","6572"
"BZN|ES","12.07.2020 10:00 - 12.07.2020 11:00 (CET/CEST)","5544","0","6560"
"BZN|ES","12.07.2020 11:00 - 12.07.2020 12:00 (CET/CEST)","6607","0","6578"
"BZN|ES","12.07.2020 12:00 - 12.07.2020 13:00 (CET/CEST)","6686","0","6011"
"BZN|ES","12.07.2020 13:00 - 12.07.2020 14:00 (CET/CEST)","7125","0","5409"
"BZN|ES","12.07.2020 14:00 - 12.07.2020 15:00 (CET/CEST)","7670","0","4763"
"BZN|ES","12.07.2020 15:00 - 12.07.2020 16:00 (CET/CEST)","7081","0","4738"
"BZN|ES","12.07.2020 16:00 - 12.07.2020 17:00 (CET/CEST)","6371","0","5501"
"BZN|ES","12.07.2020 17:00 - 12.07.2020 18:00 (CET/CEST)","5544","0","6538"
"BZN|ES","12.07.2020 18:00 - 12.07.2020 19:00 (CET/CEST)","4848","0","7755"
"BZN|ES","12.07.2020 19:00 - 12.07.2020 20:00 (CET/CEST)","3667","0","7957"
"BZN|ES","12.07.2020 20:00 - 12.07.2020 21:00 (CET/CEST)","2122","0","7236"
"BZN|ES","12.07.2020 21:00 - 12.07.2020 22:00 (CET/CEST)","919","0","6898"
"BZN|ES","12.07.2020 22:00 - 12.07.2020 23:00 (CET/CEST)","673","0","7270"
"BZN|ES","12.07.2020 23:00 - 13.07.2020 00:00 (CET/CEST)","646","0","7770"
"BZN|ES","13.07.2020 00:00 - 13.07.2020 01:00 (CET/CEST)","636","0","8256"
"BZN|ES","13.07.2020 01:00 - 13.07.2020 02:00 (CET/CEST)","625","0","8176"
"BZN|ES","13.07.2020 02:00 - 13.07.2020 03:00 (CET/CEST)","594","0","8107"
"BZN|ES","13.07.2020 03:00 - 13.07.2020 04:00 (CET/CEST)","490","0","8152"
"BZN|ES","13.07.2020 04:00 - 13.07.2020 05:00 (CET/CEST)","364","0","7969"
"BZN|ES","13.07.2020 05:00 - 13.07.2020 06:00 (CET/CEST)","247","0","8239"
"BZN|ES","13.07.2020 06:00 - 13.07.2020 07:00 (CET/CEST)","199","0","8117"
"BZN|ES","13.07.2020 07:00 - 13.07.2020 08:00 (CET/CEST)","471","0","7834"
"BZN|ES","13.07.2020 08:00 - 13.07.2020 09:00 (CET/CEST)","2064","0","6759"
"BZN|ES","13.07.2020 09:00 - 13.07.2020 10:00 (CET/CEST)","4597","0","6136"
"BZN|ES","13.07.2020 10:00 - 13.07.2020 11:00 (CET/CEST)","6944","0","5723"
"BZN|ES","13.07.2020 11:00 - 13.07.2020 12:00 (CET/CEST)","8045","0","5288"
"BZN|ES","13.07.2020 12:00 - 13.07.2020 13:00 (CET/CEST)","8576","0","5124"
"BZN|ES","13.07.2020 13:00 - 13.07.2020 14:00 (CET/CEST)","8847","0","5111"
"BZN|ES","13.07.2020 14:00 - 13.07.2020 15:00 (CET/CEST)","8764","0","5410"
"BZN|ES","13.07.2020 15:00 - 13.07.2020 16:00 (CET/CEST)","8541","0","6042"
"BZN|ES","13.07.2020 16:00 - 13.07.2020 17:00 (CET/CEST)","8060","0","6795"
"BZN|ES","13.07.2020 17:00 - 13.07.2020 18:00 (CET/CEST)","7336","0","7845"
"BZN|ES","13.07.2020 18:00 - 13.07.2020 19:00 (CET/CEST)","6402","0","8799"
"BZN|ES","13.07.2020 19:00 - 13.07.2020 20:00 (CET/CEST)","4885","0","9614"
"BZN|ES","13.07.2020 20:00 - 13.07.2020 21:00 (CET/CEST)","2601","0","10211"
"BZN|ES","13.07.2020 21:00 - 13.07.2020 22:00 (CET/CEST)","1015","0","10263"
"BZN|ES","13.07.2020 22:00 - 13.07.2020 23:00 (CET/CEST)","768","0","10423"
"BZN|ES","13.07.2020 23:00 - 14.07.2020 00:00 (CET/CEST)","746","0","10184"
"BZN|ES","14.07.2020 00:00 - 14.07.2020 01:00 (CET/CEST)","616","0","9700"
"BZN|ES","14.07.2020 01:00 - 14.07.2020 02:00 (CET/CEST)","599","0","9220"
"BZN|ES","14.07.2020 02:00 - 14.07.2020 03:00 (CET/CEST)","557","0","9283"
"BZN|ES","14.07.2020 03:00 - 14.07.2020 04:00 (CET/CEST)","514","0","9059"
"BZN|ES","14.07.2020 04:00 - 14.07.2020 05:00 (CET/CEST)","420","0","8595"
"BZN|ES","14.07.2020 05:00 - 14.07.2020 06:00 (CET/CEST)","261","0","8292"
"BZN|ES","14.07.2020 06:00 - 14.07.2020 07:00 (CET/CEST)","175","0","7855"
"BZN|ES","14.07.2020 07:00 - 14.07.2020 08:00 (CET/CEST)","325","0","7387"
"BZN|ES","14.07.2020 08:00 - 14.07.2020 09:00 (CET/CEST)","1581","0","6507"
"BZN|ES","14.07.2020 09:00 - 14.07.2020 10:00 (CET/CEST)","3937","0","5874"
"BZN|ES","14.07.2020 10:00 - 14.07.2020 11:00 (CET/CEST)","6108","0","5540"
"BZN|ES","14.07.2020 11:00 - 14.07.2020 12:00 (CET/CEST)","6963","0","5333"
"BZN|ES","14.07.2020 12:00 - 14.07.2020 13:00 (CET/CEST)","7455","0","5316"
"BZN|ES","14.07.2020 13:00 - 14.07.2020 14:00 (CET/CEST)","7576","0","5475"
"BZN|ES","14.07.2020 14:00 - 14.07.2020 15:00 (CET/CEST)","7703","0","6085"
"BZN|ES","14.07.2020 15:00 - 14.07.2020 16:00 (CET/CEST)","7589","0","6833"
"BZN|ES","14.07.2020 16:00 - 14.07.2020 17:00 (CET/CEST)","6881","0","7625"
"BZN|ES","14.07.2020 17:00 - 14.07.2020 18:00 (CET/CEST)","5796","0","8069"
"BZN|ES","14.07.2020 18:00 - 14.07.2020 19:00 (CET/CEST)","4667","0","8792"
"BZN|ES","14.07.2020 19:00 - 14.07.2020 20:00 (CET/CEST)","3678","0","9759"
"BZN|ES","14.07.2020 20:00 - 14.07.2020 21:00 (CET/CEST)","2118","0","10238"
"BZN|ES","14.07.2020 21:00 - 14.07.2020 22:00 (CET/CEST)","786","0","10358"
"BZN|ES","14.07.2020 22:00 - 14.07.2020 23:00 (CET/CEST)","532","0","11012"
"BZN|ES","14.07.2020 23:00 - 15.07.2020 00:00 (CET/CEST)","521","0","11152"
"BZN|ES","15.07.2020 00:00 - 15.07.2020 01:00 (CET/CEST)","507","0","10791"
"BZN|ES","15.07.2020 01:00 - 15.07.2020 02:00 (CET/CEST)","476","0","10358"
"BZN|ES","15.07.2020 02:00 - 15.07.2020 03:00 (CET/CEST)","467","0","10234"
"BZN|ES","15.07.2020 03:00 - 15.07.2020 04:00 (CET/CEST)","393","0","10191"
"BZN|ES","15.07.2020 04:00 - 15.07.2020 05:00 (CET/CEST)","344","0","9797"
"BZN|ES","15.07.2020 05:00 - 15.07.2020 06:00 (CET/CEST)","268","0","9582"
"BZN|ES","15.07.2020 06:00 - 15.07.2020 07:00 (CET/CEST)","160","0","9463"
"BZN|ES","15.07.2020 07:00 - 15.07.2020 08:00 (CET/CEST)","326","0","9356"
"BZN|ES","15.07.2020 08:00 - 15.07.2020 09:00 (CET/CEST)","1983","0","8431"
"BZN|ES","15.07.2020 09:00 - 15.07.2020 10:00 (CET/CEST)","4560","0","8408"
"BZN|ES","15.07.2020 10:00 - 15.07.2020 11:00 (CET/CEST)","6918","0","8477"
"BZN|ES","15.07.2020 11:00 - 15.07.2020 12:00 (CET/CEST)","7823","0","8333"
"BZN|ES","15.07.2020 12:00 - 15.07.2020 13:00 (CET/CEST)","8275","0","8015"
"BZN|ES","15.07.2020 13:00 - 15.07.2020 14:00 (CET/CEST)","8618","0","7690"
"BZN|ES","15.07.2020 14:00 - 15.07.2020 15:00 (CET/CEST)","8717","0","7787"
"BZN|ES","15.07.2020 15:00 - 15.07.2020 16:00 (CET/CEST)","8652","0","7917"
"BZN|ES","15.07.2020 16:00 - 15.07.2020 17:00 (CET/CEST)","8183","0","8208"
"BZN|ES","15.07.2020 17:00 - 15.07.2020 18:00 (CET/CEST)","7612","0","8497"
"BZN|ES","15.07.2020 18:00 - 15.07.2020 19:00 (CET/CEST)","6586","0","8752"
"BZN|ES","15.07.2020 19:00 - 15.07.2020 20:00 (CET/CEST)","5042","0","8782"
"BZN|ES","15.07.2020 20:00 - 15.07.2020 21:00 (CET/CEST)","2722","0","9087"
"BZN|ES","15.07.2020 21:00 - 15.07.2020 22:00 (CET/CEST)","1007","0","9316"
"BZN|ES","15.07.2020 22:00 - 15.07.2020 23:00 (CET/CEST)","696","0","9918"
"BZN|ES","15.07.2020 23:00 - 16.07.2020 00:00 (CET/CEST)","683","0","10160"
"BZN|ES","16.07.2020 00:00 - 16.07.2020 01:00 (CET/CEST)","658","0","9939"
"BZN|ES","16.07.2020 01:00 - 16.07.2020 02:00 (CET/CEST)","657","0","9606"
"BZN|ES","16.07.2020 02:00 - 16.07.2020 03:00 (CET/CEST)","654","0","9153"
"BZN|ES","16.07.2020 03:00 - 16.07.2020 04:00 (CET/CEST)","645","0","9049"
"BZN|ES","16.07.2020 04:00 - 16.07.2020 05:00 (CET/CEST)","577","0","8620"
"BZN|ES","16.07.2020 05:00 - 16.07.2020 06:00 (CET/CEST)","362","0","8295"
"BZN|ES","16.07.2020 06:00 - 16.07.2020 07:00 (CET/CEST)","243","0","8385"
"BZN|ES","16.07.2020 07:00 - 16.07.2020 08:00 (CET/CEST)","504","0","8024"
"BZN|ES","16.07.2020 08:00 - 16.07.2020 09:00 (CET/CEST)","2227","0","7365"
"BZN|ES","16.07.2020 09:00 - 16.07.2020 10:00 (CET/CEST)","4872","0","6648"
"BZN|ES","16.07.2020 10:00 - 16.07.2020 11:00 (CET/CEST)","7164","0","6354"
"BZN|ES","16.07.2020 11:00 - 16.07.2020 12:00 (CET/CEST)","8176","0","5932"
"BZN|ES","16.07.2020 12:00 - 16.07.2020 13:00 (CET/CEST)","8631","0","5688"
"BZN|ES","16.07.2020 13:00 - 16.07.2020 14:00 (CET/CEST)","8871","0","5514"
"BZN|ES","16.07.2020 14:00 - 16.07.2020 15:00 (CET/CEST)","8774","0","5465"
"BZN|ES","16.07.2020 15:00 - 16.07.2020 16:00 (CET/CEST)","8641","0","5877"
"BZN|ES","16.07.2020 16:00 - 16.07.2020 17:00 (CET/CEST)","8417","0","6422"
"BZN|ES","16.07.2020 17:00 - 16.07.2020 18:00 (CET/CEST)","7751","0","7062"
"BZN|ES","16.07.2020 18:00 - 16.07.2020 19:00 (CET/CEST)","6812","0","7880"
"BZN|ES","16.07.2020 19:00 - 16.07.2020 20:00 (CET/CEST)","5164","0","8432"
"BZN|ES","16.07.2020 20:00 - 16.07.2020 21:00 (CET/CEST)","2664","0","9009"
"BZN|ES","16.07.2020 21:00 - 16.07.2020 22:00 (CET/CEST)","958","0","9406"
"BZN|ES","16.07.2020 22:00 - 16.07.2020 23:00 (CET/CEST)","664","0","9866"
"BZN|ES","16.07.2020 23:00 - 17.07.2020 00:00 (CET/CEST)","649","0","10314"
"BZN|ES","17.07.2020 00:00 - 17.07.2020 01:00 (CET/CEST)","648","0","10390"
"BZN|ES","17.07.2020 01:00 - 17.07.2020 02:00 (CET/CEST)","641","0","10318"
"BZN|ES","17.07.2020 02:00 - 17.07.2020 03:00 (CET/CEST)","620","0","9984"
"BZN|ES","17.07.2020 03:00 - 17.07.2020 04:00 (CET/CEST)","523","0","9680"
"BZN|ES","17.07.2020 04:00 - 17.07.2020 05:00 (CET/CEST)","451","0","9326"
"BZN|ES","17.07.2020 05:00 - 17.07.2020 06:00 (CET/CEST)","335","0","9219"
"BZN|ES","17.07.2020 06:00 - 17.07.2020 07:00 (CET/CEST)","201","0","9116"
"BZN|ES","17.07.2020 07:00 - 17.07.2020 08:00 (CET/CEST)","465","0","8935"
"BZN|ES","17.07.2020 08:00 - 17.07.2020 09:00 (CET/CEST)","2071","0","8361"
"BZN|ES","17.07.2020 09:00 - 17.07.2020 10:00 (CET/CEST)","4745","0","7763"
"BZN|ES","17.07.2020 10:00 - 17.07.2020 11:00 (CET/CEST)","6944","0","7404"
"BZN|ES","17.07.2020 11:00 - 17.07.2020 12:00 (CET/CEST)","8021","0","6987"
"BZN|ES","17.07.2020 12:00 - 17.07.2020 13:00 (CET/CEST)","8521","0","6872"
"BZN|ES","17.07.2020 13:00 - 17.07.2020 14:00 (CET/CEST)","8746","0","6706"
"BZN|ES","17.07.2020 14:00 - 17.07.2020 15:00 (CET/CEST)","8732","0","6678"
"BZN|ES","17.07.2020 15:00 - 17.07.2020 16:00 (CET/CEST)","8589","0","7150"
"BZN|ES","17.07.2020 16:00 - 17.07.2020 17:00 (CET/CEST)","8077","0","7577"
"BZN|ES","17.07.2020 17:00 - 17.07.2020 18:00 (CET/CEST)","7392","0","7970"
"BZN|ES","17.07.2020 18:00 - 17.07.2020 19:00 (CET/CEST)","6527","0","8292"
"BZN|ES","17.07.2020 19:00 - 17.07.2020 20:00 (CET/CEST)","4930","0","8480"
"BZN|ES","17.07.2020 20:00 - 17.07.2020 21:00 (CET/CEST)","2547","0","8552"
"BZN|ES","17.07.2020 21:00 - 17.07.2020 22:00 (CET/CEST)","947","0","8852"
"BZN|ES","17.07.2020 22:00 - 17.07.2020 23:00 (CET/CEST)","642","0","9242"
"BZN|ES","17.07.2020 23:00 - 18.07.2020 00:00 (CET/CEST)","605","0","9127"
"BZN|ES","18.07.2020 00:00 - 18.07.2020 01:00 (CET/CEST)","617","0","8781"
"BZN|ES","18.07.2020 01:00 - 18.07.2020 02:00 (CET/CEST)","592","0","8182"
"BZN|ES","18.07.2020 02:00 - 18.07.2020 03:00 (CET/CEST)","516","0","7673"
"BZN|ES","18.07.2020 03:00 - 18.07.2020 04:00 (CET/CEST)","485","0","6972"
"BZN|ES","18.07.2020 04:00 - 18.07.2020 05:00 (CET/CEST)","386","0","6304"
"BZN|ES","18.07.2020 05:00 - 18.07.2020 06:00 (CET/CEST)","273","0","5390"
"BZN|ES","18.07.2020 06:00 - 18.07.2020 07:00 (CET/CEST)","193","0","5016"
"BZN|ES","18.07.2020 07:00 - 18.07.2020 08:00 (CET/CEST)","499","0","4436"
"BZN|ES","18.07.2020 08:00 - 18.07.2020 09:00 (CET/CEST)","2104","0","3655"
"BZN|ES","18.07.2020 09:00 - 18.07.2020 10:00 (CET/CEST)","4806","0","2959"
"BZN|ES","18.07.2020 10:00 - 18.07.2020 11:00 (CET/CEST)","7032","0","2434"
"BZN|ES","18.07.2020 11:00 - 18.07.2020 12:00 (CET/CEST)","8101","0","1938"
"BZN|ES","18.07.2020 12:00 - 18.07.2020 13:00 (CET/CEST)","8692","0","1729"
"BZN|ES","18.07.2020 13:00 - 18.07.2020 14:00 (CET/CEST)","8912","0","1704"
"BZN|ES","18.07.2020 14:00 - 18.07.2020 15:00 (CET/CEST)","8947","0","1737"
"BZN|ES","18.07.2020 15:00 - 18.07.2020 16:00 (CET/CEST)","8854","0","1763"
"BZN|ES","18.07.2020 16:00 - 18.07.2020 17:00 (CET/CEST)","8532","0","1787"
"BZN|ES","18.07.2020 17:00 - 18.07.2020 18:00 (CET/CEST)","7910","0","1761"
"BZN|ES","18.07.2020 18:00 - 18.07.2020 19:00 (CET/CEST)","6880","0","1799"
"BZN|ES","18.07.2020 19:00 - 18.07.2020 20:00 (CET/CEST)","5209","0","1951"
"BZN|ES","18.07.2020 20:00 - 18.07.2020 21:00 (CET/CEST)","2637","0","2135"
"BZN|ES","18.07.2020 21:00 - 18.07.2020 22:00 (CET/CEST)","915","0","2218"
"BZN|ES","18.07.2020 22:00 - 18.07.2020 23:00 (CET/CEST)","647","0","2270"
"BZN|ES","18.07.2020 23:00 - 19.07.2020 00:00 (CET/CEST)","631","0","2374"
"BZN|ES","19.07.2020 00:00 - 19.07.2020 01:00 (CET/CEST)","628","0","2424"
"BZN|ES","19.07.2020 01:00 - 19.07.2020 02:00 (CET/CEST)","626","0","2392"
"BZN|ES","19.07.2020 02:00 - 19.07.2020 03:00 (CET/CEST)","621","0","2465"
